"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","genes"
0.0132569604857271,-0.343767028864351,0.015,0.016,1,"GTPBP3"
0.0132781355948118,-0.660604104588842,0.052,0.066,1,"DHX57"
0.0132798910684348,0.305714119495013,0.4,0.308,1,"CDYL"
0.0132849633067274,0.228604725482506,0.084,0.06,1,"ZBTB40"
0.0133217242847189,-0.562298605840431,0.066,0.071,1,"RBM10"
0.013329956039427,-0.228239825875882,0.023,0.022,1,"MFAP1"
0.0133552675010878,0.254266209407385,0.623,0.521,1,"TRIO"
0.0133807594594815,0.23095600763115,0.419,0.327,1,"KIAA1109"
0.0134294697059349,-0.965269688637402,0.049,0.075,1,"DCAKD"
0.0134633039748509,-0.109627604210605,0.026,0.022,1,"RALGDS"
0.0134661197543359,-0.6173290250038,0.017,0.019,1,"SHISA6"
0.0134704210679105,-0.530206214028428,0.086,0.087,1,"FGF1"
0.0134836053259998,-0.175491003729256,0.185,0.179,1,"ABHD2"
0.0135068586503096,0.340168990392705,0.084,0.06,1,"MTHFD2L"
0.0135312771370438,0.454711234488618,0.132,0.084,1,"SET"
0.0135512507711592,0.124086977204678,0.151,0.119,1,"TSPAN3"
0.0136096641080031,-0.333792075857409,0.052,0.045,1,"PRDX3"
0.0136541871759401,0.116759395032714,0.394,0.309,1,"MCF2L"
0.0136724249473954,0.236204104835976,0.2,0.147,1,"PPP4R3B"
0.0136999065255207,-0.164205147876185,0.539,0.475,1,"MTURN"
0.0137097416951103,0.367348816420052,0.075,0.043,1,"CDKN1B"
0.0137103483858087,-0.785187329143437,0.021,0.027,1,"FAAP100"
0.0137225672143248,-0.138476651066645,0.052,0.045,1,"GMFG"
0.0137227305286734,-0.115967179711583,0.202,0.172,1,"ST3GAL1"
0.0137322470327869,0.168432058355546,0.155,0.123,1,"NGLY1"
0.013734337471449,0.266705185713609,0.241,0.166,1,"CPSF6"
0.0137500209246574,1.16873305439272,0.014,0.007,1,"SHMT2"
0.0137654617917909,0.274406626373241,0.05,0.035,1,"ULK1"
0.0137857672233387,-0.436802844993679,0.051,0.064,1,"MORC1"
0.013796729737438,0.738095663494633,0.014,0.007,1,"SYTL4"
0.0138287971805176,-0.393169235319792,0.051,0.06,1,"EML5"
0.0139102552489504,-0.154636177507831,0.117,0.104,1,"PKN1"
0.0139136272065625,-0.330898399364747,0.052,0.06,1,"UQCRC1"
0.0139513148292611,-0.746938173421077,0.022,0.032,1,"C1QTNF4"
0.0139617544619777,-0.464084049684562,0.112,0.132,1,"INPP5B"
0.0139697042961193,-0.236111921001034,0.114,0.109,1,"FKBP8"
0.0139798046337354,-0.647811170916423,0.009,0.014,1,"UBL7-AS1"
0.0139916331834418,-0.44888627999904,0.047,0.055,1,"ZNRF3"
0.0140023492311774,-0.46293133723885,0.037,0.036,1,"DNAH1"
0.0140471947282034,-0.636846819377834,0.034,0.043,1,"CDYL2"
0.0140639427210702,-0.206185390556626,0.026,0.022,1,"TMEM183A"
0.0141009213951146,0.197985695223438,0.161,0.134,1,"CCDC146"
0.0141025524891852,-0.301920693060016,0.043,0.043,1,"MEGF8"
0.0141028183165324,-0.203441786112436,0.098,0.1,1,"SCAI"
0.0141133590730024,0.612089518262533,0.124,0.087,1,"DPH6-DT"
0.0141393098519224,0.365265971296551,0.111,0.073,1,"DIAPH1"
0.0141443770418113,-0.288105539270645,0.053,0.048,1,"BEX4"
0.0141526760941435,0.251842087516453,0.072,0.049,1,"RFTN1"
0.0141892924767238,0.1179435664999,0.051,0.035,1,"CEP152"
0.0142152729905376,0.19267360493133,0.111,0.082,1,"WDTC1"
0.0142512722939891,0.239363972215074,0.088,0.062,1,"ALOX12-AS1"
0.0142580434012598,-0.910936165885582,0.012,0.018,1,"TDRKH"
0.0142678185007605,-0.359097004762605,0.067,0.062,1,"MLH3"
0.0142687252384322,-0.128260351544713,0.09,0.079,1,"UCHL5"
0.0142845121249284,-0.349276940766277,0.077,0.084,1,"ZSCAN5A"
0.0143566823500647,-0.102140801929478,0.074,0.066,1,"CDH23"
0.0143663408020647,0.203077499353592,0.268,0.196,1,"MAP2K1"
0.014447004249287,0.190080541543793,0.321,0.256,1,"RSF1"
0.014449275189514,0.884899567808377,0.01,0.003,1,"LMO7-AS1"
0.014449442188925,-0.46218610098738,0.104,0.108,1,"CNTN2"
0.0144541370972135,-0.904303747263413,0.015,0.025,1,"ELP6"
0.0145376658656686,-0.299922664412368,0.202,0.193,1,"ACTG1"
0.0145397675322142,-0.150560390910327,0.128,0.118,1,"DPP7"
0.0145983857608242,0.346355287405285,0.307,0.21,1,"COTL1"
0.0145987159531237,-0.235839193499132,0.084,0.087,1,"MRPL1"
0.0146018563126713,-1.54811297505558,0.091,0.188,1,"CARNS1"
0.014602301250313,0.157371848314849,0.19,0.141,1,"LEMD3"
0.0146211791354067,0.591378262918696,0.152,0.083,1,"PNRC1"
0.0146603607089967,0.235044313839921,0.273,0.211,1,"P2RX7"
0.0146652518959045,0.228195277468255,0.024,0.015,1,"JAG2"
0.0146728967730669,-0.303682234051539,0.1,0.096,1,"TPP1"
0.0147424424063836,0.131494301588228,0.4,0.336,1,"CLU"
0.0147537555841596,0.308948709218701,0.151,0.109,1,"CSPP1"
0.0147564135583654,0.465986430729122,0.11,0.072,1,"CEP95"
0.014764966296202,0.198734835655194,0.054,0.045,1,"MYOM1"
0.0147811096296734,-0.48002123097772,0.117,0.136,1,"NDUFAF6"
0.0147859557659406,-0.385127120341157,0.02,0.028,1,"CCDC85A"
0.014834424566632,-0.285580027516193,0.089,0.081,1,"GTF2A1"
0.0148507073699866,0.200421694885861,0.049,0.039,1,"SLC22A17"
0.0148588619182669,-0.166593191331139,0.025,0.023,1,"EMC8"
0.0148702506906373,-0.272632959041569,0.078,0.077,1,"ERMAP"
0.0148824333656613,-0.256781259382358,0.059,0.065,1,"FAM13C"
0.0148980565935949,-0.414015012349532,0.031,0.032,1,"NECAP1"
0.0149289870821327,-0.63071240634684,0.118,0.147,1,"XAF1"
0.0149619172267691,0.196712052835481,0.099,0.06,1,"C3AR1"
0.0149693036200127,-0.119744528726544,0.101,0.089,1,"TUBB4A"
0.0149829629902632,-0.438921638611405,0.034,0.04,1,"TICAM1"
0.0150012937320227,0.385029603654219,0.057,0.031,1,"DOC2A"
0.0150075054218974,0.440661474682267,0.081,0.047,1,"BCL2L11"
0.015012241539428,-0.677670334601694,0.021,0.028,1,"MASTL"
0.0150444287186176,0.23235890020741,0.34,0.263,1,"ARHGEF7"
0.0150462073584432,0.375546740563318,0.186,0.134,1,"PCGF5"
0.0150468860217181,0.330218489288142,0.134,0.094,1,"POM121C"
0.0150767544832899,-0.317417793885575,0.065,0.066,1,"ADAP1"
0.0151093196411371,0.17207167829164,0.362,0.312,1,"ITPR1"
0.0151258574753248,-1.1123049693023,0.022,0.031,1,"HERC6"
0.0151475331774076,-0.21885759707575,0.267,0.256,1,"RPS11"
0.015258398968588,-0.346000782734963,0.012,0.012,1,"BEX5"
0.0152966456417017,-0.2340100186167,0.027,0.024,1,"CLIC1"
0.0153381269019619,0.59383055174397,0.165,0.106,1,"ESYT2"
0.0153529687639301,-0.102739217751859,0.239,0.207,1,"ADGRG1"
0.0153594177017939,0.289554370503118,0.186,0.136,1,"SPOP"
0.0153725614082202,-0.698958729682778,0.021,0.026,1,"CINP"
0.0153771962700983,-0.147197067504284,0.083,0.068,1,"ZNF69"
0.0153776874106083,0.140892304396637,0.27,0.21,1,"HEATR5B"
0.0154164912374466,-0.270981520741398,0.081,0.073,1,"HNRNPL"
0.0154591108733714,-0.164186755869699,0.048,0.043,1,"PUF60"
0.015469993128685,-1.02241117019184,0.025,0.035,1,"VBP1"
0.0155363299640875,0.232133319342073,0.227,0.169,1,"ZNF800"
0.0155383798632963,0.182944083718975,0.31,0.232,1,"KIF5B"
0.0155592644374916,0.319970148521267,0.221,0.164,1,"PPP4R2"
0.0155748104586859,-1.20687185932153,0.008,0.014,1,"DBNDD1"
0.0156290153231059,-0.816538988256107,0.014,0.02,1,"GRM8"
0.0157268008807627,0.288542873015768,0.048,0.037,1,"RHOC"
0.0157407196177758,0.633810575524612,0.024,0.015,1,"SNHG9"
0.0157560093187812,0.834578356732753,0.063,0.036,1,"AC104389.4"
0.0157756983502617,0.462403106340655,0.089,0.064,1,"GAN"
0.0157803831259791,-0.158995446622093,0.046,0.044,1,"SLC25A43"
0.0157846176882602,0.155461988416669,0.206,0.161,1,"REV1"
0.0158095439076547,-0.100862205731284,0.067,0.077,1,"AC034195.1"
0.0158590770115587,0.462071135140437,0.09,0.062,1,"IKBIP"
0.0158752937138394,0.299964766660856,0.039,0.028,1,"MAP3K9"
0.0159063688129958,0.377264694153759,0.035,0.025,1,"PDIK1L"
0.0159274545794181,-0.201537543645723,0.066,0.056,1,"OLIG1"
0.0159645137393528,-0.36106438935666,0.055,0.054,1,"RGS5"
0.0160240314225287,0.170066987893624,0.063,0.05,1,"APOOL"
0.0160307123011269,0.329718576836354,0.243,0.175,1,"COPA"
0.0160548538372626,-1.02076465257628,0.023,0.046,1,"CNTN4"
0.0161183670970812,-0.526857055089749,0.071,0.085,1,"SLC7A1"
0.0161281745540202,0.196555282485075,0.169,0.125,1,"TCF20"
0.0161306142234386,-0.29292363807491,0.13,0.133,1,"PARP9"
0.0161502051807765,-0.21317890748658,0.077,0.078,1,"NFASC"
0.0161877813073134,-0.150528591616839,0.233,0.259,1,"RNF220"
0.0162040377754149,-0.402552614271843,0.04,0.037,1,"UBE2Q1"
0.016250422620041,-0.405492099519373,0.107,0.116,1,"TRPM3"
0.0162983325510854,-0.380322062653337,0.126,0.124,1,"TMEM168"
0.0163009167806868,0.639573126328411,0.011,0.007,1,"AGMO"
0.0163105510538871,-0.107075940923019,0.018,0.018,1,"FANCD2"
0.016350205059235,0.106210048117744,0.132,0.104,1,"RAB11FIP2"
0.016374795141693,2.30386366635447,0.013,0.002,1,"ANGPT2"
0.0163941665785305,-0.239343852285455,0.119,0.121,1,"ESRRG"
0.0164335314470284,0.459824493746822,0.12,0.075,1,"GABPB1"
0.0164853952888484,-0.15270609657873,0.075,0.068,1,"ERCC8"
0.016531339917778,0.330153568248484,0.023,0.017,1,"BEX2"
0.0165346158202545,-0.432715236430253,0.039,0.045,1,"DGKI"
0.0165451024736691,0.113379921533698,0.443,0.379,1,"LYST"
0.0166065034869617,-0.343828609133377,0.028,0.031,1,"QARS"
0.0166265023656837,-0.286176575588156,0.063,0.063,1,"SZT2"
0.0166468738484006,-0.23107606026044,0.041,0.039,1,"CCS"
0.0166566063367412,-0.421415566138827,0.02,0.026,1,"AC090559.1"
0.0166939273837063,1.16256810471359,0.172,0.072,1,"DNAJA1"
0.0167038115246475,0.823485493332833,0.077,0.039,1,"ATG3"
0.0167330499465246,-0.310128837370527,0.034,0.031,1,"SPRY2"
0.0167659995697361,-1.35006850496282,0.01,0.018,1,"MPPED2"
0.0167780038783231,-0.655080455571531,0.022,0.021,1,"CDIPT"
0.0168520302965246,0.254939257897349,0.102,0.064,1,"MAGT1"
0.0168560482042947,-0.21892486593394,0.029,0.028,1,"SPRYD3"
0.0168575592564067,-0.199713376395346,0.035,0.031,1,"RBM18"
0.0168580551264445,0.112866416405588,0.037,0.027,1,"AL136531.2"
0.0169576362137206,-0.177445029681191,0.105,0.116,1,"NEGR1"
0.017045953493816,-0.715676474785738,0.017,0.018,1,"YAP1"
0.0170876698734016,-0.758088378724421,0.043,0.05,1,"PDCD7"
0.0171083346784576,-0.374801739895331,0.099,0.099,1,"ANGEL1"
0.0171413130632689,0.482399170380532,0.016,0.013,1,"MMAA"
0.0171413761790941,-0.612613377421636,0.019,0.021,1,"FCGR2B"
0.0171588978584455,-0.153274897567606,0.064,0.066,1,"CHTF8"
0.0171640690657015,-0.151532547470427,0.045,0.037,1,"CDK11B"
0.0171817858939412,-0.390300062326214,0.032,0.033,1,"NPTXR"
0.0171823705261866,-0.204781405481734,0.032,0.031,1,"IQCK"
0.0172584211902147,0.145961879658522,0.083,0.062,1,"PFDN2"
0.0173473368573956,0.184924357623142,0.167,0.123,1,"PPP2R2D"
0.0173549803200143,0.148262548726275,0.037,0.028,1,"ZNF589"
0.0173591577470316,0.109191058109003,0.042,0.031,1,"HIC2"
0.0174023451730641,-0.290564051130838,0.076,0.075,1,"BACE1"
0.0174044311547599,0.253240391368321,0.263,0.195,1,"SP3"
0.0174164964721234,0.552004364678679,0.035,0.02,1,"SLC39A14"
0.0174215542100606,-0.137307844136819,0.051,0.045,1,"CAMLG"
0.0174279427073942,-0.189220646029022,0.035,0.027,1,"SGCB"
0.017485119942684,0.213869554384569,0.077,0.066,1,"BACH2"
0.0175147579432623,-0.294583730549405,0.138,0.143,1,"KSR1"
0.0175497271157128,-1.05511634588106,0.008,0.014,1,"AC123912.1"
0.017562814834924,-0.415083197126153,0.747,0.765,1,"PLP1"
0.0175961500041701,-0.227615161987878,0.052,0.052,1,"NMNAT1"
0.0176005705503553,-0.116985878446408,0.055,0.055,1,"FAN1"
0.0176723052651156,0.224083960635737,0.185,0.146,1,"RAB14"
0.0176843038837457,-0.26932553433545,0.074,0.068,1,"NFE2L1"
0.0177479622457591,-0.368968249304991,0.127,0.122,1,"PNN"
0.0177857661773559,0.108483411654978,0.065,0.049,1,"TMEM167A"
0.0177919301570244,0.256561696436915,0.221,0.163,1,"YAF2"
0.0178026232515818,-0.104978387855462,0.07,0.063,1,"FAM50A"
0.0178174810032716,-0.422017134034319,0.078,0.079,1,"ABHD17A"
0.0178192965502798,-0.17901824480546,0.196,0.19,1,"PPP3CB"
0.0178422783183042,0.144916967659532,0.183,0.142,1,"INTS10"
0.0178719577027962,0.57202617084698,0.02,0.011,1,"SNHG15"
0.017877529686922,0.118740693988889,0.211,0.178,1,"RNF115"
0.0179413657802551,0.169019999603213,0.135,0.096,1,"RPL18"
0.0179537053298062,-0.181029660726728,0.277,0.271,1,"GSAP"
0.0179778502536111,-1.01181715048622,0.038,0.054,1,"AP3M1"
0.0179961176527012,-0.734553251944053,0.023,0.028,1,"ZNF827"
0.0179999568844416,-0.183960513073254,0.057,0.054,1,"RNF219"
0.0180211396834541,0.931006954332449,0.031,0.018,1,"S100A4"
0.0180224511239863,-2.00805203442239,0.004,0.012,1,"CKMT1B"
0.0180723234935205,0.199551599807937,0.063,0.047,1,"TYMP"
0.018088998195082,2.16506136430176,0.01,0.003,1,"FGF11"
0.0180964743910765,-0.131244629209213,0.087,0.075,1,"HDAC5"
0.0181008107330279,-0.365038516931537,0.106,0.114,1,"CPLANE1"
0.0181237487846484,-0.328182038183263,0.128,0.133,1,"SYMPK"
0.0182042807783004,-0.377369925150566,0.103,0.105,1,"TM9SF4"
0.0182380725780672,-1.41318817038953,0.092,0.197,1,"MT-ND6"
0.0182528301596574,-0.500310032828458,0.095,0.106,1,"API5"
0.0182794230828144,-0.359034006152635,0.071,0.066,1,"C4orf3"
0.0182976110816966,-0.238609214882346,0.052,0.056,1,"CPNE8"
0.0183368214778706,-0.236751007340072,0.063,0.062,1,"NELFB"
0.0183391034336527,0.140277184611607,0.194,0.161,1,"SPRED2"
0.0183587530368976,-0.286523920692357,0.149,0.153,1,"MAST3"
0.0183676479481738,0.171438828254952,0.054,0.034,1,"CTDP1"
0.0183748697069049,-0.513309677373758,0.016,0.016,1,"SNHG8"
0.0184528380780382,0.258944068922995,0.188,0.134,1,"DHX9"
0.0184602983016061,-0.484643971740322,0.011,0.014,1,"GRM1"
0.018479643376019,0.157293917192846,0.141,0.112,1,"TMEM135"
0.0184803799531993,-1.90732698878611,0.006,0.021,1,"AC092957.1"
0.0184858299207274,-0.132804707293309,0.15,0.125,1,"PPM1A"
0.0185144543395184,-0.819352079245616,0.022,0.028,1,"MTX3"
0.0185395599815827,0.327215710022133,0.299,0.225,1,"RUBCNL"
0.0185445324172439,0.211096118860656,0.05,0.042,1,"SEMA6B"
0.0185462441408372,-0.364443983729621,0.124,0.138,1,"APBB2"
0.0185720398278946,0.443461237216241,0.068,0.043,1,"COPB2"
0.0185797168957168,-0.297706675386697,0.059,0.06,1,"TCOF1"
0.0185979790799969,0.254562402226558,0.119,0.085,1,"TOR1AIP2"
0.0186125646580075,-0.352389064818731,0.072,0.076,1,"GSR"
0.0186358181533494,-0.691534482106277,0.067,0.092,1,"COPG2"
0.0186952179290381,0.489324287197098,0.031,0.018,1,"IFT20"
0.0187318280272925,0.393435648148216,0.038,0.024,1,"NFRKB"
0.018738669963139,0.137427153254491,0.034,0.026,1,"PSPH"
0.0187507371607907,0.196235497455581,0.141,0.106,1,"IVNS1ABP"
0.0187658769681006,-0.492566355522085,0.112,0.121,1,"PPP1R10"
0.0187860554812773,0.485676205139014,0.034,0.022,1,"ZNF738"
0.0187928882784515,-0.720121523237425,0.023,0.025,1,"NARFL"
0.0188028806974996,0.12869632114263,0.149,0.124,1,"TTC27"
0.0188968587595644,-0.28763181135768,0.024,0.023,1,"EMC1"
0.01891492495368,-2.64672547079254,0.002,0.013,1,"LINC00355"
0.0189341354148426,-0.119305523211253,0.063,0.054,1,"NEK3"
0.0189363407825557,-0.510117972730993,0.114,0.145,1,"CUEDC1"
0.0189432755882669,-0.265030242633753,0.05,0.052,1,"THUMPD1"
0.0189483433645561,0.10633550773627,0.087,0.071,1,"MAML1"
0.0189620206086547,0.260799394155046,0.187,0.146,1,"LILRB1"
0.018971264498478,0.572038548235774,0.173,0.102,1,"ASCC1"
0.0189818894656855,-0.420065824699703,0.013,0.016,1,"IZUMO4"
0.0189868351867349,-0.118476295379676,0.039,0.029,1,"ZCRB1"
0.0189893488606756,0.273798143443094,0.126,0.085,1,"VPS26A"
0.0190174363916921,-0.268092128118187,0.025,0.024,1,"CAPN2"
0.0190386766261951,0.542655283765724,0.15,0.084,1,"N4BP2L1"
0.0190597976703193,-0.161306067454781,0.109,0.096,1,"TRIM27"
0.0190632330386398,-0.108617023712535,0.074,0.062,1,"PPP1R9B"
0.0191738954548634,-0.101826750076199,0.106,0.078,1,"FEZ1"
0.019206919379876,-0.711450477741983,0.022,0.029,1,"SHISA4"
0.0192344410877619,-0.113660436343217,0.072,0.075,1,"CSMD3"
0.0192465515674467,0.45413980734116,0.066,0.037,1,"RAMP1"
0.0193245726403357,0.203033886449613,0.818,0.752,1,"MED13L"
0.0193335088373018,-0.702904483941215,0.016,0.028,1,"GALNT17"
0.0193689597138582,-1.23724632131283,0.012,0.016,1,"IGFBP6"
0.0193847104613982,-0.653252082337502,0.027,0.035,1,"C8orf33"
0.0194010236501994,-0.366455636464847,0.041,0.036,1,"EXOSC10"
0.0194554948173877,0.212902711569502,0.129,0.091,1,"PSIP1"
0.0194598426407418,0.231155839503614,0.178,0.13,1,"CDC14A"
0.0195039459816372,-0.297341782763286,0.04,0.038,1,"DLEU7"
0.0195108111362823,0.658173339798929,0.067,0.037,1,"AC244453.3"
0.0195176799845468,-0.145651171355478,0.102,0.096,1,"CRLS1"
0.0195488871396322,-0.545969634643509,0.046,0.058,1,"LINC00886"
0.0195684049872108,0.248525780520855,0.045,0.032,1,"ZNF630"
0.0196317648747126,0.222008401408325,0.16,0.13,1,"AATF"
0.0196685869717836,-0.935833598673308,0.014,0.019,1,"CD3EAP"
0.019726061413881,0.867596379214758,0.105,0.052,1,"WIPI1"
0.0197298905511914,0.297722038119464,0.188,0.138,1,"FOXK2"
0.0197622090338426,-0.31255087178299,0.056,0.06,1,"CAMTA2"
0.0197864607959174,-0.864299347541952,0.054,0.077,1,"IFI44"
0.0197912916620056,-0.370136047649832,0.125,0.131,1,"PTTG1IP"
0.0198195855100881,0.250763140290236,0.045,0.033,1,"KIN"
0.0198205298508384,-0.626672747540927,0.034,0.049,1,"ATP6AP1L"
0.0198286620339806,-0.303278930976145,0.383,0.413,1,"ARHGAP25"
0.0198586403506982,0.183021648713298,0.1,0.081,1,"GOLGA3"
0.0198697374236078,0.100745807965913,0.017,0.014,1,"FEM1A"
0.0198834915849631,0.164516364387857,0.425,0.342,1,"PCM1"
0.0198882898232066,-1.0324068982672,0.02,0.042,1,"AP001636.3"
0.0198982301105924,0.15567744397389,0.268,0.22,1,"ATP2B1"
0.019898934793231,0.794701708999255,0.429,0.311,1,"NHSL1"
0.0199009084157989,0.317621782632147,0.125,0.085,1,"SEC23A"
0.019927665685167,-0.423408940038811,0.145,0.153,1,"ZNF532"
0.0199532478145259,-0.204293278612995,0.039,0.03,1,"AL354809.1"
0.0200048157347614,0.306537249724016,0.069,0.055,1,"SERPINI1"
0.0200164188690213,-0.251918199164795,0.069,0.068,1,"WBP2NL"
0.0200170483810271,-0.378177898187709,0.109,0.135,1,"AC104123.1"
0.0200211683825009,0.126235575189637,0.037,0.033,1,"BEX1"
0.020058041692628,-0.44746567625282,0.056,0.061,1,"ARID3B"
0.0200700521913637,0.194734575198934,0.236,0.189,1,"E2F3"
0.0200797036585386,-0.266522485480684,0.043,0.045,1,"FRY"
0.0201005314832122,0.100443837417651,0.076,0.058,1,"KCNC3"
0.020139402739951,-0.281103307180479,0.097,0.1,1,"GIGYF1"
0.0201431861241984,1.31437493174475,0.078,0.029,1,"MT1X"
0.0201514911094909,-0.501206278562851,0.046,0.066,1,"LINC01146"
0.0201852796797353,2.02993118258637,0.021,0.006,1,"HIST1H4H"
0.0202098807366789,-0.24573858334618,0.03,0.024,1,"ATP2A3"
0.0202149955817325,-0.227126222650239,0.036,0.039,1,"GPRASP1"
0.0202254699756091,-1.07663474978052,0.007,0.01,1,"PLEKHH3"
0.0202274027349249,-1.17817934753415,0.01,0.018,1,"ERAL1"
0.0202299251448723,0.355739167750648,0.017,0.012,1,"CNTROB"
0.0202481187196088,-0.18281661771637,0.219,0.193,1,"CCAR1"
0.0202608861377376,-0.246694705056554,0.056,0.055,1,"NOSIP"
0.0203014476908731,0.533829020027114,0.054,0.032,1,"ZSWIM8"
0.0204090274952805,-0.106457278348292,0.239,0.232,1,"EXOC6"
0.0204270982130176,0.170242046698743,0.106,0.074,1,"AK3"
0.0204386771546173,-0.703571975216803,0.052,0.061,1,"TMEM63B"
0.020440053454493,0.157223657528384,0.126,0.1,1,"SOCS5"
0.0204486786797109,0.211185044723729,0.262,0.184,1,"SARAF"
0.0204532026724975,0.490234406154912,0.063,0.043,1,"POGK"
0.0204617958591097,-0.240589514834705,0.083,0.076,1,"FAM3C"
0.0205001182087383,-0.1064932778348,0.026,0.022,1,"PLCG1"
0.0205162508415605,0.275903140203758,0.01,0.007,1,"HIST1H4E"
0.0205267246204273,-0.154604571526728,0.07,0.064,1,"FKBP2"
0.0205567540368476,-0.158605423466161,0.054,0.045,1,"ZFYVE1"
0.020566539515375,-0.267444175197921,0.083,0.077,1,"FAM199X"
0.0205776729090954,0.528262807951688,0.102,0.063,1,"AMOT"
0.0205781046774174,0.107108929535068,0.125,0.091,1,"WIPI2"
0.0206478825115803,-0.407354284374933,0.02,0.022,1,"TRMT61A"
0.0206521071465043,-0.510121895520039,0.014,0.014,1,"SHISA9"
0.0206849565910508,0.214284355934092,0.084,0.071,1,"SCPEP1"
0.0206960935045402,0.126631742118904,0.82,0.749,1,"FAM49B"
0.0207046280577752,-0.320131078607439,0.149,0.154,1,"ARPC3"
0.0207254798267455,1.09791533543752,0.256,0.138,1,"SNAP23"
0.0208133986554423,0.830365373954641,0.101,0.049,1,"KIAA0513"
0.0208358686253094,-0.499696680965292,0.019,0.019,1,"AL365275.1"
0.0208447197504852,-0.629952179356445,0.014,0.022,1,"AMPH"
0.0208583838072144,-0.802443624666293,0.073,0.108,1,"MAG"
0.0208775975194152,0.167938425634388,0.119,0.092,1,"CTDSP2"
0.0209561508576073,0.192819923097654,0.301,0.233,1,"TXNRD1"
0.0209669223261916,-0.1328352062846,0.257,0.236,1,"CBFA2T2"
0.0209740017511571,-1.15808690526097,0.011,0.018,1,"CCDC148"
0.0209922537916108,0.223319812411417,0.054,0.038,1,"PILRB"
0.0210160502227048,-0.244530175976538,0.047,0.048,1,"BCCIP"
0.0210400898741226,0.112455466175923,0.12,0.099,1,"ALDH2"
0.0210406297444269,-0.287962311162786,0.042,0.043,1,"GAS6-AS1"
0.0211171752602092,-0.128403980468907,0.506,0.513,1,"PRKN"
0.0211547632892861,0.448457095069296,0.054,0.034,1,"MLF2"
0.021185104260049,-0.620898461333843,0.03,0.041,1,"SORBS2"
0.0212142362143787,-0.111851295051017,0.109,0.101,1,"NDUFV3"
0.021234485470292,-0.657744762388494,0.019,0.025,1,"PALM2-AKAP2"
0.0212544803956847,0.194812047298924,0.547,0.448,1,"CCNY"
0.021261561633195,0.113572926439481,0.097,0.076,1,"SMARCA1"
0.0212826342712844,-0.242104877851999,0.144,0.147,1,"ZKSCAN1"
0.0212873762317069,0.452012877015333,0.469,0.373,1,"PLCL1"
0.0213306643948762,0.319432404711666,0.132,0.085,1,"EIF5"
0.0213734604455237,-0.11674342057889,0.036,0.031,1,"IFT52"
0.0214681987036857,0.259848345957995,0.067,0.047,1,"DNAJC21"
0.0214959547609019,-1.29868991191271,0.008,0.016,1,"PAK5"
0.0216212929652446,-0.46260217889182,0.018,0.023,1,"AC105383.1"
0.0216581463815337,0.246155246026123,0.038,0.025,1,"RPP30"
0.0217047193149933,-0.465152053235866,0.06,0.064,1,"CLPTM1"
0.0217190223094912,0.321912997291481,0.119,0.08,1,"SLC35E3"
0.0217697596038519,0.171842911851657,0.209,0.162,1,"TTC37"
