"logFC","logCPM","F","PValue","FDR","gene","neglog10FDR"
-0.191389906660585,2.73317585162501,0.537541474068351,0.465703628886767,0.747396750565684,"LCA5",0.1264487946513
0.134074305209192,6.82404398865123,0.539618001251415,0.465727384519794,0.747396750565684,"FOXK2",0.1264487946513
-0.0796560434261044,6.95688487351156,0.539521009122847,0.465762719253927,0.747396750565684,"GDI2",0.1264487946513
0.118149051810769,6.20383209743622,0.539326698221067,0.465833794451776,0.747396750565684,"MARCH8",0.1264487946513
-0.14753618213122,4.13807638996639,0.537958779127532,0.466015043497143,0.747571810489303,"SPATA20",0.126347083403107
-0.141179255027537,4.45013213971246,0.537014170992679,0.466212644264401,0.747773043261413,"NDUFAF3",0.126230194937127
-0.2641677660478,4.48864377965596,0.537261805973899,0.46631296443157,0.74781820650021,"LMO1",0.126203965651012
-0.138433986907537,5.43138685046032,0.537701714562107,0.466439985906622,0.74783898299818,"APOL6",0.126191899893584
0.130383296951269,8.41634587369353,0.537779081002919,0.466470248586339,0.74783898299818,"VMP1",0.126191899893584
-0.0955214288027887,7.32872368273412,0.537536473479319,0.466578862574251,0.747897409567975,"TGOLN2",0.12615797100478
0.164126734814961,6.03902322849938,0.536333469181449,0.466898691526409,0.748006407291497,"RPL36AL",0.126094682029358
-0.156210379577817,5.62312253836855,0.536609188533889,0.46693898530036,0.748006407291497,"NLRP3",0.126094682029358
-0.125583362922968,4.91104729982933,0.536106836942996,0.4669437746416,0.748006407291497,"SLC38A7",0.126094682029358
0.182667118252911,4.13120785578388,0.535348209162381,0.467019184490955,0.748006407291497,"AVIL",0.126094682029358
-0.161279287308774,4.44981775648837,0.538267628395658,0.467089455133399,0.748006407291497,"LDAH",0.126094682029358
0.131768417219801,5.83152593446,0.53621698977256,0.467114231870516,0.748006407291497,"SEC23IP",0.126094682029358
0.160412668781621,3.49505730640549,0.534577150815862,0.467198218932517,0.748006407291497,"SDE2",0.126094682029358
-0.115149380056604,4.77564734168472,0.535594090103773,0.467224305162391,0.748006407291497,"VIPAS39",0.126094682029358
-0.132891299757893,5.99327470599282,0.534523585098718,0.467794049334566,0.748643947043716,"TRPC1",0.12572468243349
-0.123773259604034,5.66228016451593,0.534232015553812,0.467906374229907,0.748643947043716,"TBC1D32",0.12572468243349
