gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RAB3A,17.7755549334619,-1.6915878682710808,0.5282990733010128,-3.201951231338338,0.001365001052357001,0.08521167439018182
LINC00539,14.315253472127052,-1.256273623958098,0.39252163697889986,-3.200520699004497,0.0013717951585427495,0.08526508608812466
SYTL4,9.88121573664863,0.9707281449726168,0.3036008476090405,3.1973828552108126,0.0013868072706984774,0.08582663272710664
SNTA1,10.272193095641986,0.8411673940168141,0.26334230281415083,3.1941977609668477,0.0014022002551819118,0.0864068294588064
GREB1,8.573441927554677,1.0309122529659973,0.323313308820465,3.188585885087892,0.001429705319364971,0.0873012000386461
NSG1,14.821277165810892,-1.8258449613667707,0.572423081819978,-3.1896773896007615,0.0014243169591412845,0.0873012000386461
MCM6,12.849597764934424,-0.7503259178212222,0.23539443720857378,-3.1875261230425247,0.0014349549525783868,0.0873012000386461
DMPK,4.772610386964566,1.0934169864839485,0.3433389655652647,3.1846574264700016,0.0014492545936393192,0.08779914538174408
C1orf198,11.107393934943598,0.8858475450417821,0.27864885793931926,3.1790819154718775,0.0014774233213206184,0.0889711651941166
MAP1A,62.99629642415046,-1.2028091161846768,0.3784343839625511,-3.178382216727177,0.001480993765245429,0.0889711651941166
ARRDC4,5.850347247202022,0.9704664701411815,0.30551612501748754,3.1764819944794493,0.0014907304311924303,0.08918294804608715
RYR3,56.48737470079022,1.1097158330141799,0.34978582870164354,3.1725580110929332,0.001511023683538573,0.08991205071006309
CLEC16A,299.58309068903924,0.31328171175785224,0.09877375333706455,3.171710106922648,0.0015154420024958398,0.08991205071006309
NT5C3B,10.771564499354417,-0.7217610664737935,0.22781179927256656,-3.168233905260714,0.0015336807341165117,0.09061970362322994
TCEAL6,8.889174711560866,-1.786018932344509,0.5643804815052639,-3.164565378981574,0.0015531476355985922,0.09119517048411613
KCNJ10,15.008127223485543,0.9404539857850008,0.2972349864997298,3.1640083721633343,0.0015561231904588698,0.09119517048411613
ACOT7,37.6121432180764,-1.1975346308658337,0.3791712416930631,-3.158294984394494,0.0015869488776888453,0.09262362595876603
ALDH1A1,116.13297252128584,-1.9583204455166994,0.6217567127181606,-3.1496571013369934,0.00163462195586596,0.09387960816929382
ATCAY,10.057204896244615,-1.2630522518309613,0.400924234206911,-3.150351473089349,0.001630741499351101,0.09387960816929382
ENPP6,6.173758281643466,1.2063107964237034,0.38271193057929553,3.152007293312648,0.0016215222309694437,0.09387960816929382
JAKMIP2,22.25790118838241,0.846606872861008,0.2687931792850579,3.1496590617099436,0.0016346109884833907,0.09387960816929382
BEX1,45.67175269712905,-1.7959618237757078,0.5706513980792124,-3.1472135700023456,0.001648345156446306,0.09429059663847036
ADAMTS9-AS2,11.806024901004225,1.184117280275973,0.3765874834411287,3.1443352005645826,0.00166464642160819,0.09434545207519963
CCK,6.821019743718697,-2.2848486511324535,0.7268329254434264,-3.1435678973108057,0.0016690169123207068,0.09434545207519963
CENPE,10.874595519938918,-0.9438505917116723,0.300219310856698,-3.1438703560351424,0.001667292875504372,0.09434545207519963
ARNT2,26.12430696620556,0.823061623642373,0.26205597515345574,3.140785563696464,0.001684953530489695,0.09487279525792565
STMN2,77.19791687339509,-1.9835913577600164,0.6318542211834272,-3.1393180440337365,0.0016934154473511188,0.09497679294166939
NEFM,77.95913008180905,-1.626123387430575,0.5184050414782703,-3.1367815845184763,0.00170813324074295,0.09529436394872999
MLLT11,23.06783780636256,-1.452763744274825,0.4632451358388238,-3.1360582807722843,0.0017123517132450437,0.09529436394872999
PNMA3,4.6018727343438774,-1.421697049013316,0.45375051304767133,-3.1332130942713703,0.0017290386315244768,0.09585149293987814
TERF2IP,128.42402962852012,-0.5815528153836049,0.18573374810300058,-3.1311101042396383,0.0017414685651373422,0.09616925253169985
CNTN2,40.746137996308306,0.8955297125373746,0.2863764990618414,3.1271061538607254,0.0017653617299191128,0.0971151866596882
SLC4A4,36.0608522479268,1.135147358136436,0.3631412874360985,3.1259110363103133,0.0017725516567853362,0.09713853697757198
AC008619.1,9.722005108186524,-1.3896528761703222,0.4452165506519025,-3.121296533418493,0.0018005662494143845,0.09829859395091914
CHGB,18.446607504871356,-1.9918768545592704,0.6396254891092159,-3.1141298908104615,0.0018448825266061545,0.10033645195837562
EGLN3,16.986627778503365,0.7457594371317456,0.2396071707620005,3.112425370075845,0.0018555692284872142,0.10053684144384688
LINC01748,8.185496547818289,1.32495115739594,0.42635332778192997,3.1076364861250068,0.0018858988066984988,0.10179599649089115
CHEK1,5.814212431493212,-1.5313033679796608,0.4932991864946819,-3.1042081760987648,0.0019078903686784632,0.10195811883721732
OLR1,460.20299524687175,-1.2494219270709348,0.402539488543654,-3.1038493430575307,0.0019102057366772154,0.10195811883721732
FBN1,21.8757029261635,0.7617442054015872,0.24532655637802755,3.105021391274916,0.0019026526389229327,0.10195811883721732
PITPNC1,229.7082629611312,0.48005467716661104,0.1549795729533722,3.0975351655604464,0.0019513724297888296,0.10376964943299265
GDI2,191.39608139864623,-0.31324133095750345,0.1012736615127075,-3.0930187205505444,0.001981316362528037,0.1045872806366822
CYTH4,167.29042859592292,-0.5164460485048247,0.16691631938053067,-3.0940416756221834,0.0019744974819209437,0.1045872806366822
CCDC30,73.94962977620452,0.5860584203433788,0.18976361412802967,3.0883603426101334,0.002012642664868298,0.10533958394465867
COL5A3,9.81707777306868,1.4330662926228652,0.46391549087349504,3.0890675582412217,0.002007857753483236,0.10533958394465867
SCN3B,7.563562017720129,-1.8358149710860963,0.5945704256806902,-3.087632502044438,0.002017578046021809,0.10533958394465867
CACNA2D3,40.642947683782815,0.9022682485563344,0.29256246529343205,3.0840191603231952,0.0020422444230181257,0.10624110661483423
KATNAL2,61.385659750270385,0.5572949882443446,0.18094526070527317,3.0799092834604633,0.002070636531683902,0.10655985420042102
PLPPR1,8.147438670505926,1.160718575413135,0.3767302529879785,3.081033620759344,0.0020628335495593993,0.10655985420042102
PNPLA7,26.364049965902865,0.7319169885928822,0.23762698045251193,3.0801089472209604,0.002069248876589147,0.10655985420042102
GALNT15,9.848163750022662,1.043829255910551,0.3391090937011691,3.078151766789239,0.002082888080474498,0.10680752521233158
ACSS3,8.793983075334063,1.0784148410967704,0.3509454205687546,3.072884778918195,0.0021200032592753547,0.10832386760382755
SCG2,69.8501421068011,-1.6497586596150704,0.5385066292973701,-3.063580966064677,0.002187050140434496,0.11033814232220324
C17orf64,5.748898506655868,-1.0259786239989939,0.33494175976850254,-3.063155292156184,0.0021901637109505447,0.11033814232220324
CH25H,48.49394976823573,-1.9002268237821092,0.620189795105169,-3.0639440358090337,0.0021843976915745683,0.11033814232220324
MITF,370.8815000472275,0.680152176225686,0.22204227108776606,3.063165283320508,0.0021900905845405735,0.11033814232220324
TUBB2A,65.46529174482822,-2.0111341013338833,0.6577845194087635,-3.057436047813273,0.002232392712372141,0.11090897773093149
GAB1,392.5587255493346,0.548391445788418,0.17928194141319947,3.0588214377069614,0.0022220955279341707,0.11090897773093149
TAGLN3,23.41457197122572,-1.6297389022831246,0.532609409002366,-3.059913840680732,0.002214006739176084,0.11090897773093149
IL1A,42.333477295995664,-1.535498586273268,0.5021672114298802,-3.0577436187063283,0.002230102861959982,0.11090897773093149
PEBP1,141.50512123467283,-0.9856610403335496,0.32266803908648606,-3.0547216362800618,0.0022526949828416782,0.11153170539186488
FBN2,12.217815943283142,-2.1102950434356393,0.691209841926584,-3.053045421855816,0.002265316467942022,0.11177118160381976
AC012414.5,6.164141843926355,1.2821051310540432,0.4205477208767725,3.048655520902755,0.0022986789828860375,0.11267553350986044
OTUD7B,21.905799430956037,0.6588732989034416,0.21612542962162562,3.048569064995924,0.002299340529209438,0.11267553350986044
IL21R,65.17756686511649,-1.0896891583361044,0.35787299513114623,-3.0449046817203307,0.0023275406375480364,0.11290144754700915
TMEM59L,15.4259027593843,-1.468921717678036,0.4821310438445045,-3.046727101339254,0.0023134764323902747,0.11290144754700915
MKNK1-AS1,13.474229194010467,-0.685059776563717,0.2249485530284678,-3.0454064600140858,0.0023236604601063367,0.11290144754700915
TMEM202-AS1,12.289445523375118,0.5541735695322723,0.18221465464512324,3.0413227224317767,0.002355412224429147,0.11386871622341312
EGFR,16.99554208400503,0.9989568929968026,0.32890358678116904,3.0372331988627512,0.002387606635935966,0.11503777207640468
IL1B,117.22136595502187,-2.1345184275783455,0.7047618579479766,-3.028708780854467,0.0024560130771253273,0.11762065907550245
EEF1A2,37.8980215698122,-1.7334040881197288,0.5725376936891783,-3.027580729140196,0.0024651985759783666,0.11762065907550245
LINC00467,16.094967524788533,-0.87703029692332,0.28968717645154446,-3.027508181985472,0.0024657903873607913,0.11762065907550245
BMI1,23.152169902678573,0.5914549920045065,0.1955332714824607,3.0248304420026026,0.002487725510751692,0.11827404928269136
AC068992.1,143.70409284911852,-3.7698307435451284,1.248470399406209,-3.0195595709262437,0.002531425054071646,0.11995445850284056
FUS,245.6123603505321,-0.3508398824699245,0.1162284184465451,-3.018537868441186,0.002539976556860321,0.11996376119539635
RNF219-AS1,61.943224677948905,1.1500443186083318,0.3813846434583898,3.0154447441295704,0.0025660268903310982,0.12079676751270134
GJA1,36.831607412254776,0.9932363866369538,0.3297134336324144,3.0124231690974326,0.002591710326661506,0.12160711395492126
KALRN,40.664678617578,0.8792984927604398,0.29205292198659905,3.010750540618754,0.0026060285559844467,0.12188064497337031
GCLC,81.07982654247012,0.5265271899147599,0.17510544567998404,3.0069149926783014,0.002639135526748834,0.12250753592261103
FAM189A2,16.576368477958855,1.2212556432301271,0.40624067354080995,3.0062367526757336,0.002645029679343183,0.12250753592261103
PCMT1,81.65070369392339,-0.4279776031213408,0.14232979280704947,-3.006943203391943,0.0026388906256505787,0.12250753592261103
CADM3,15.096102602084063,-1.2984698507993124,0.4329177505505197,-2.9993453702189705,0.0027056042041627244,0.1225244116947665
CHST3,8.677167263606883,1.2042622044984652,0.40122067991826793,3.0014958469832207,0.0026865670391392512,0.1225244116947665
CADM1,152.73503430019352,0.8732956966006598,0.29099649300325053,3.001052306808745,0.0026904834437953937,0.1225244116947665
LINC00882,22.120664649744135,0.7199476153558899,0.2402512435435935,2.9966446988452557,0.0027296865645744977,0.1225244116947665
NSF,401.6506040496953,-0.43229084151274066,0.1443097160508196,-2.9955768283855995,0.0027392628607062295,0.1225244116947665
EBF4,4.854248198433646,1.140498905057853,0.3800732448419124,3.000734517717057,0.002693292689386035,0.1225244116947665
LINC02057,31.791222180080783,-1.2083284811509412,0.4022011855651507,-3.004288710519501,0.0026620258489103233,0.1225244116947665
GINS3,9.285143803539503,0.7932357868996053,0.26472883695256316,2.9964086875875386,0.0027318003958268014,0.1225244116947665
UNC13C,15.215804960904956,-1.6064463626371324,0.5357674974649703,-2.998402049840968,0.002713993806714326,0.1225244116947665
ABCA8,18.70256761167283,1.0986531164463538,0.36594250153138835,3.0022561245243,0.0026798659995587856,0.1225244116947665
PRR5L,27.672101371619757,1.0807333074230165,0.360457859502926,2.99822372832529,0.002715582412482716,0.1225244116947665
PDZRN4,15.184624536521431,1.1412853164160714,0.38155600810304374,2.9911344394499846,0.0027794309859451786,0.12393500029876049
GRIN1,22.200361445131794,-1.1858745533558464,0.3972031101669526,-2.9855621041270273,0.0028305765479182516,0.12582482376164167
CYP46A1,11.167188619617407,-0.7233684294405325,0.24269800029642116,-2.9805290054184237,0.002877509860468166,0.1275163165944504
CYP2J2,4.73340449454097,0.9656248078126183,0.32415350576318736,2.9789121223265815,0.002892737280371998,0.12755631761958725
C9orf153,9.36677253558271,1.2864712798411113,0.43219266006979923,2.976615289193819,0.002914494781711966,0.12755631761958725
AL355974.2,4.407320836297134,2.052481337445454,0.6893521052770593,2.977406352622273,0.0029069843699655305,0.12755631761958725
KIAA1551,202.58609435922213,0.5255593133067401,0.1765684214424392,2.97651929497524,0.0029154073614572375,0.12755631761958725
AC006974.2,9.10483454784431,-2.1297958285918708,0.7157199061224397,-2.975739266678328,0.0029228324625187496,0.12755631761958725
TMPRSS5,8.381828517030483,1.1241544553483567,0.3780644289330496,2.9734467707551246,0.0029447547755556787,0.1278135783265479
AES,72.88365707113375,-0.5112914809137051,0.17196316172650572,-2.9732616903547937,0.002946531162145658,0.1278135783265479
ARHGEF26,11.241131806697522,0.7911713513637642,0.2662427092666677,2.971616963870849,0.0029623601214863815,0.12811315248283572
GAP43,45.881031521156316,-1.8369765776980187,0.6192349666538471,-2.9665259176568592,0.003011849749315182,0.1293839664180921
IFT88,63.06055480505168,0.5036004456425481,0.1698014651934985,2.9658191999030548,0.0030187789908107574,0.1293839664180921
PHYKPL,225.7816705075368,-0.3141356115149269,0.10587200595354167,-2.967126283153402,0.0030059746742314144,0.1293839664180921
CCDC189,7.571312362656761,-0.9719754695292301,0.32833582579536097,-2.960308906817329,0.0030733071521457664,0.13021144976462515
CDKL1,34.86952153763254,0.7588407206290003,0.2564089715948038,2.959493639825426,0.003081450625128722,0.13021144976462515
LINC00877,7.9083326683145225,1.1558442000459412,0.39022691513365476,2.961979697505126,0.0030566793849438807,0.13021144976462515
ITGAM,235.44409499348512,-0.3962827045370896,0.13398845143358237,-2.957588510779421,0.0031005571940529724,0.13021144976462515
TNS1,35.5151812912174,0.9926271201041222,0.3351387432194708,2.9618393581373703,0.0030580728843934775,0.13021144976462515
MFGE8,10.120291635252954,0.7695143877267439,0.2600518651210134,2.9590804410060874,0.0030855854612212258,0.13021144976462515
MAGI2,217.39066300900382,0.8529585915006833,0.2884942590715614,2.956587747172833,0.0031106370851975503,0.13021144976462515
AC011257.1,6.904348718894496,-1.6191723763761998,0.547639130942183,-2.956641125316416,0.0031100986964755026,0.13021144976462515
PGAM1,73.63841164640908,-0.9043365375181248,0.30621929334685677,-2.9532317432846287,0.003144657905551298,0.13047083475756216
SH3PXD2A,104.9854756702946,0.8408422697386774,0.2848840773512107,2.9515242745633357,0.0031620969025241497,0.13047083475756216
OSMR-AS1,3.525169729961333,1.4592918704763977,0.4944305901027996,2.9514595166391078,0.0031627600303679036,0.13047083475756216
AC093821.1,9.389310666015042,1.634051566949184,0.5532169222763967,2.9537266507057125,0.0031396196507144274,0.13047083475756216
ABCC9,3.2730124126495856,1.2891128481269354,0.43679407571123086,2.95130570630537,0.003164335572209582,0.13047083475756216
SERPINB9P1,35.82465057635727,-0.8903961259064799,0.30176564561493946,-2.950621248127919,0.0031713554346280252,0.13047083475756216
GLRA3,6.268909238020355,-1.7636722118515638,0.5980590797301495,-2.9489932878326184,0.0031881090017199538,0.1307055346684075
SCG3,16.04093058594521,-1.3198782367171489,0.4478079017412689,-2.9474206050962857,0.0032043702607103663,0.1307055346684075
OXTR,3.737383502105187,1.0841363248724551,0.3678050241701204,2.947584327643689,0.0032026738808741536,0.1307055346684075
AC104389.4,57.30509702038454,0.515511520061272,0.17508859924604597,2.9442894756205193,0.003236970834781046,0.1316612669852302
AC008083.1,6.869539986516186,-1.060680247497899,0.3604465486349988,-2.942683877858356,0.003253804890593284,0.13197212039304623
AC096711.3,3.9801146604662563,-2.277846514043888,0.774338335758893,-2.941668271933711,0.003264494258907538,0.13203270019547725
CD247,17.352863229568182,0.9791163692676805,0.33326043572439595,2.937991625496772,0.0033034594694107394,0.1332333456792118
LINC00862,41.9421005553793,0.6646162618905918,0.2263785887767387,2.935861847544496,0.003326224230321361,0.13377570727998347
GRIK4,12.39123366739592,0.7747095174846126,0.2641024668680477,2.9333672141414606,0.0033530704888359093,0.13432034522236605
AC004687.1,62.27210451472137,-0.6907756216928347,0.23552912629740694,-2.9328670833711654,0.003358476384930311,0.13432034522236605
TMEM8B,6.788199483934258,-0.8704691359829726,0.2969935131738995,-2.9309365267964096,0.0033794182307728157,0.1347824637706558
SH3TC2-DT,3.9003474208947573,1.4199976419938831,0.48470979349853394,2.9295831465352435,0.003394169933425651,0.13499582244910108
